-62.47,49.00,498
-62.43,48.00,498
-62.35,47.00,498
-62.24,46.00,498
-62.09,45.00,498
-61.91,44.00,498
-61.69,43.00,498
-61.43,42.00,498
-61.13,41.00,498
-60.75,40.00,498
-60.34,39.00,498
-60.00,38.16,498
-59.53,37.00,498
-59.17,36.00,498
-58.80,35.00,498
-58.43,34.00,498
-58.10,33.00,498
-57.81,32.00,498
-57.57,31.00,498
-57.35,30.00,498
-57.06,29.00,498
-56.69,28.00,498
-56.25,27.00,498
-56.00,26.52,498
-55.65,26.00,498
-55.00,25.36,498
-54.58,25.00,498
-54.00,24.62,498
-53.38,24.00,498
-53.00,23.45,498
-52.76,23.00,498
-52.35,22.00,498
-52.00,21.00,498
-51.76,20.00,498
-51.53,19.00,498
-51.30,18.00,498
-51.07,17.00,498
-50.93,16.00,498
-50.96,15.00,498
-51.42,14.00,498
-52.00,13.29,498
-52.31,13.00,498
-53.00,12.49,498
-54.00,12.06,498
-55.00,11.53,498
-55.60,11.00,498
-56.00,10.71,498
-56.88,10.00,498
-58.00,9.27,498
-58.60,9.00,498
-59.00,8.79,498
-60.00,8.47,498
-61.00,8.14,498
-61.35,8.00,498
-62.00,7.70,498
-63.00,7.22,498
-63.51,7.00,498
-64.00,6.80,498
-65.00,6.38,498
-65.61,6.00,498
-66.00,5.77,498
-66.87,5.00,498
-67.84,4.00,498
-68.74,3.00,498
-69.54,2.00,498
-70.00,1.40,498
-70.94,0.00,498

-68.00,0.00,504
-68.68,-1.00,504
-69.00,-1.55,504
-69.77,-3.00,504
-70.23,-4.00,504
-70.70,-5.00,504
-70.98,-6.00,504
-71.24,-7.00,504
-71.61,-8.00,504
-71.74,-9.00,504
-71.94,-10.00,504
-72.12,-11.00,504
-72.19,-13.00,504
-72.09,-15.00,504
-71.95,-16.00,504
-71.77,-17.00,504
-71.55,-18.00,504
-71.28,-19.00,504
-71.00,-19.97,504
-70.74,-21.00,504
-70.50,-22.00,504
-70.27,-23.00,504
-70.00,-24.00,504
-69.68,-25.00,504
-69.34,-26.00,504
-69.01,-27.00,504
-68.63,-28.00,504
-68.25,-29.00,504
-68.00,-29.63,504
-67.42,-31.00,504
-67.00,-31.94,504
-66.50,-33.00,504
-66.05,-34.00,504
-65.57,-35.00,504
-65.11,-36.00,504
-64.65,-37.00,504
-64.22,-38.00,504
-63.79,-39.00,504
-63.33,-40.00,504
-63.00,-40.76,504
-62.46,-42.00,504
-62.08,-43.00,504
-61.77,-44.00,504
-61.57,-45.00,504
-61.43,-46.00,504
-61.35,-47.00,504
-61.32,-48.00,504
-61.32,-49.00,504
-61.33,-50.00,504
-61.33,-51.00,504
-61.32,-52.00,504
-61.31,-53.00,504
-61.35,-54.00,504
-61.37,-55.00,504
-61.44,-56.00,504
-61.57,-57.00,504
-61.68,-58.00,504
-61.86,-59.00,504
-61.99,-60.00,504
-62.14,-61.00,504
-62.28,-62.00,504
-62.38,-63.00,504
-62.42,-64.00,504
-62.47,-65.00,504
-62.49,-66.00,504
-62.49,-67.00,504
-62.44,-68.00,504
-62.36,-69.00,504
-62.24,-70.00,504
-62.11,-71.00,504
-62.00,-71.73,504
-61.79,-73.00,504
-61.58,-74.00,504
-61.34,-75.00,504
-61.10,-76.00,504
-60.86,-77.00,504
-60.62,-78.00,504
-60.35,-79.00,504
-60.08,-80.00,504
-59.76,-81.00,504
-59.45,-82.00,504
-59.17,-83.00,504
-59.00,-83.60,504
-58.60,-85.00,504
-58.32,-86.00,504
-58.07,-87.00,504
-57.76,-88.00,504
-57.45,-89.00,504
-57.15,-90.00,504
-57.00,-90.56,504
-56.59,-92.00,504
-56.34,-93.00,504
-56.10,-94.00,504
-55.90,-95.00,504
-55.77,-96.00,504
-55.70,-97.00,504
-55.70,-98.00,504
-55.77,-99.00,504
-55.93,-100.00,504
-56.19,-101.00,504
-56.54,-102.00,504
-57.00,-103.00,504
-57.52,-104.00,504
-58.00,-104.96,504
-58.46,-106.00,504
-58.94,-107.00,504
-59.45,-108.00,504
-59.95,-109.00,504
-60.41,-110.00,504
-60.84,-111.00,504
-61.31,-112.00,504
-61.77,-113.00,504
-62.26,-114.00,504
-62.77,-115.00,504
-63.30,-116.00,504
-63.84,-117.00,504
-64.40,-118.00,504
-64.97,-119.00,504
-65.55,-120.00,504
-66.00,-120.76,504
-66.72,-122.00,504
-67.00,-122.49,504
-67.29,-123.00,504
-67.85,-124.00,504
-68.39,-125.00,504
-68.91,-126.00,504
-69.41,-127.00,504
-69.86,-128.00,504
-70.32,-129.00,504
-70.74,-130.00,504
-71.16,-131.00,504
-71.55,-132.00,504
-71.91,-133.00,504
-72.23,-134.00,504
-72.51,-135.00,504
-72.75,-136.00,504
-72.97,-137.00,504
-73.14,-138.00,504
-73.42,-140.00,504
-73.62,-142.00,504
-73.75,-144.00,504
-73.81,-146.00,504
-73.84,-148.00,504
-73.85,-150.00,504
-73.83,-152.00,504
-73.82,-154.00,504
-73.79,-156.00,504
-73.74,-158.00,504
-73.67,-160.00,504
-73.55,-162.00,504
-73.40,-164.00,504
-73.20,-166.00,504
-73.00,-167.67,504
-72.77,-169.00,504
-72.57,-170.00,504
-72.34,-171.00,504
-72.08,-172.00,504
-71.73,-173.00,504
-71.34,-174.00,504
-71.00,-174.84,504
-70.43,-176.00,504
-70.00,-176.93,504
-69.44,-178.00,504
-69.00,-178.75,504
-68.18,180.00,504
-67.41,179.00,504
-67.00,178.57,504
-66.47,178.00,504
-66.00,177.57,504
-65.46,177.00,504
-65.00,176.54,504
-64.53,176.00,504
-64.00,175.42,504
-63.63,175.00,504
-63.00,174.37,504
-62.65,174.00,504
-62.00,173.36,504
-61.71,173.00,504
-61.00,172.19,504
-60.15,171.00,504
-59.50,170.00,504
-59.00,169.21,504
-58.38,168.00,504
-58.06,167.00,504
-57.96,166.00,504
-58.00,165.33,504
-58.21,164.00,504
-58.50,163.00,504
-58.84,162.00,504
-59.19,161.00,504
-59.50,160.00,504
-59.79,159.00,504
-60.00,158.25,504
-60.33,157.00,504
-60.57,156.00,504
-60.78,155.00,504
-60.95,154.00,504
-61.11,153.00,504
-61.27,152.00,504
-61.42,151.00,504
-61.56,150.00,504
-61.69,149.00,504
-61.80,148.00,504
-61.92,147.00,504
-62.04,146.00,504
-62.15,145.00,504
-62.23,144.00,504
-62.28,143.00,504
-62.32,142.00,504
-62.36,141.00,504
-62.39,140.00,504
-62.40,139.00,504
-62.40,138.00,504
-62.38,137.00,504
-62.35,136.00,504
-62.29,135.00,504
-62.21,134.00,504
-62.10,133.00,504
-61.94,132.00,504
-61.71,131.00,504
-61.41,130.00,504
-61.10,129.00,504
-60.77,128.00,504
-60.41,127.00,504
